Player Name,Player Reference,Starter,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Game Reference,Team,Period
Julius Randle,randlju01,True,35:37,.508,.452,.286,.286,16.4,16.2,16.3,24.2,0.0,2.8,20.2,35.2,102,105,-4.1,202401130MEM,NYK,game
Donte DiVincenzo,divindo01,True,32:56,.424,.393,.786,.214,0.0,8.7,4.8,17.1,6.1,0.0,11.5,22.3,98,95,-1.0,202401130MEM,NYK,game
OG Anunoby,anunoog01,True,31:40,.537,.500,.267,.267,7.4,9.1,8.3,10.3,1.6,12.4,19.3,27.8,99,97,0.6,202401130MEM,NYK,game
Josh Hart,hartjo01,False,28:43,.571,.571,.571,.000,0.0,23.4,12.9,14.3,3.5,0.0,22.2,13.3,105,97,0.7,202401130MEM,NYK,game
Quentin Grimes,grimequ01,False,15:04,.300,.300,.800,.000,0.0,12.7,7.0,8.7,0.0,0.0,0.0,14.1,89,108,-10.7,202401130MEM,NYK,game
Malachi Flynn,flynnma01,False,9:57,.900,.900,.400,.000,0.0,9.6,5.3,69.9,5.1,0.0,16.7,25.5,156,97,16.9,202401130MEM,NYK,game
Precious Achiuwa,achiupr01,False,5:53,,,,,19.9,0.0,9.0,0.0,0.0,16.7,100.0,7.2,42,100,-6.6,202401130MEM,NYK,game
Ryan Arcidiacono,arcidry01,False,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,202401130MEM,NYK,game
Charlie Brown Jr.,brownch02,False,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,202401130MEM,NYK,game
Jalen Brunson,brunsja01,False,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,202401130MEM,NYK,game
Evan Fournier,fournev01,False,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,202401130MEM,NYK,game
Jericho Sims,simsje01,False,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,202401130MEM,NYK,game
Xavier Tillman Sr.,tillmxa01,True,36:11,.400,.400,.133,.000,0.0,16.2,7.3,23.7,8.3,2.9,11.8,21.4,80,97,0.6,202401130MEM,MEM,game
Vince Williams Jr.,willivi01,True,35:42,.515,.423,.538,.615,8.1,16.4,11.8,36.7,2.8,3.0,19.5,26.1,102,110,3.2,202401130MEM,MEM,game
David Roddy,roddyda01,True,34:53,.583,.583,.333,.000,2.8,10.1,6.0,5.0,2.9,0.0,14.3,18.2,95,113,-5.0,202401130MEM,MEM,game
Luke Kennard,kennalu01,True,33:18,.538,.538,.615,.000,0.0,10.5,4.8,10.5,0.0,0.0,0.0,17.7,107,119,-5.7,202401130MEM,MEM,game
Jacob Gilyard,gilyaja01,True,31:38,.313,.313,.750,.000,3.0,3.7,3.3,32.2,3.2,0.0,0.0,11.5,100,115,-5.9,202401130MEM,MEM,game
Gregory Jackson II,jacksgg01,False,27:03,.714,.714,.286,.000,7.1,17.3,11.7,8.9,0.0,7.9,12.5,26.9,115,114,6.2,202401130MEM,MEM,game
John Konchar,konchjo01,False,20:25,.000,.000,.750,.000,4.7,11.5,7.8,6.5,2.5,10.4,0.0,8.9,32,109,-8.5,202401130MEM,MEM,game
Ziaire Williams,willizi02,False,19:31,.490,.313,.500,.625,4.9,18.0,10.8,15.8,2.6,0.0,16.4,28.4,94,111,-3.3,202401130MEM,MEM,game
Jake LaRavia,laravja01,False,1:19,1.136,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.4,250,124,29.1,202401130MEM,MEM,game
Santi Aldama,aldamsa01,False,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,202401130MEM,MEM,game
Desmond Bane,banede01,False,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,202401130MEM,MEM,game
Jaren Jackson Jr.,jacksja02,False,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,202401130MEM,MEM,game
Dyson Daniels,daniedy01,True,37:36,.635,.571,.143,.286,6.5,13.1,9.8,26.4,0.0,0.0,20.2,12.0,135,126,-2.0,202401130DAL,NOP,game
Jordan Hawkins,hawkijo01,True,36:34,.755,.737,.632,.421,10.1,6.7,8.4,21.4,2.9,0.0,11.8,31.8,140,121,11.0,202401130DAL,NOP,game
Herbert Jones,joneshe01,True,31:40,.480,.423,.231,.462,7.8,11.7,9.7,14.5,0.0,7.4,6.0,24.0,115,122,-6.4,202401130DAL,NOP,game
Naji Marshall,marshna01,True,30:38,.505,.500,.333,.167,4.0,20.1,12.1,5.0,0.0,0.0,13.4,22.1,97,124,-11.2,202401130DAL,NOP,game
Jonas Valančiūnas,valanjo01,True,27:50,.703,.667,.000,1.500,22.1,31.0,26.5,37.6,0.0,8.4,0.0,16.3,176,116,13.8,202401130DAL,NOP,game
Jose Alvarado,alvarjo01,False,26:16,.543,.542,.667,.167,0.0,9.4,4.7,24.5,2.0,0.0,0.0,22.4,131,122,0.5,202401130DAL,NOP,game
Jeremiah Robinson-Earl,robinje02,False,22:08,.250,.250,.250,.000,0.0,22.2,11.1,0.0,4.8,0.0,20.0,10.3,45,112,-10.3,202401130DAL,NOP,game
Larry Nance Jr.,nancela02,False,20:10,1.054,1.000,.000,1.500,6.1,6.1,6.1,24.2,5.3,0.0,0.0,15.0,226,116,20.6,202401130DAL,NOP,game
Kira Lewis Jr.,lewiski01,False,7:08,.347,.000,.500,1.000,0.0,34.5,17.3,0.0,0.0,0.0,25.8,24.8,62,120,-22.1,202401130DAL,NOP,game
E.J. Liddell,liddeej01,False,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,202401130DAL,NOP,game
Trey Murphy III,murphtr02,False,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,202401130DAL,NOP,game
Cody Zeller,zelleco01,False,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,202401130DAL,NOP,game
Kyrie Irving,irvinky01,True,40:19,.574,.537,.519,.148,0.0,15.3,7.6,31.5,1.3,0.0,3.4,34.5,123,131,5.4,202401130DAL,DAL,game
Tim Hardaway Jr.,hardati02,True,39:20,.611,.559,.471,.353,0.0,12.5,6.3,0.0,0.0,0.0,0.0,23.3,126,135,-3.3,202401130DAL,DAL,game
Dwight Powell,poweldw01,True,33:39,.532,.000,.000,2.000,18.3,14.6,16.5,30.8,4.8,0.0,34.7,4.0,173,123,6.1,202401130DAL,DAL,game
Josh Green,greenjo02,True,32:23,.507,.438,.375,.250,7.6,15.2,11.4,18.2,0.0,0.0,25.3,17.1,100,134,-7.4,202401130DAL,DAL,game
Derrick Jones Jr.,jonesde02,True,27:56,.984,.950,.500,.500,0.0,17.6,8.8,7.4,0.0,0.0,7.6,22.1,176,133,10.7,202401130DAL,DAL,game
Jaden Hardy,hardyja02,False,23:21,.500,.500,.500,.000,0.0,10.5,5.3,6.7,0.0,0.0,20.0,20.0,82,136,-10.4,202401130DAL,DAL,game
Grant Williams,willigr01,False,14:21,.000,.000,1.000,.000,8.6,0.0,4.3,9.0,0.0,6.8,50.0,13.0,34,135,-21.0,202401130DAL,DAL,game
Seth Curry,curryse01,False,11:36,.500,.500,.667,.000,0.0,0.0,0.0,0.0,4.6,0.0,0.0,12.1,102,129,-6.5,202401130DAL,DAL,game
Maxi Kleber,klebima01,False,11:00,.333,.333,.667,.000,11.2,11.2,11.2,13.4,4.9,0.0,25.0,17.0,78,125,-5.8,202401130DAL,DAL,game
A.J. Lawson,lawsoaj01,False,6:05,.436,.333,.333,.333,0.0,20.2,10.1,27.1,0.0,0.0,22.5,34.1,82,133,-13.6,202401130DAL,DAL,game
Richaun Holmes,holmeri01,False,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,202401130DAL,DAL,game
Markieff Morris,morrima02,False,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,202401130DAL,DAL,game
Brandon Williams,willibr03,False,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,202401130DAL,DAL,game
Jabari Smith Jr.,smithja05,True,27:23,.393,.364,.364,.091,3.2,19.5,10.5,10.6,0.0,0.0,14.9,19.0,80,142,-10.8,202401130BOS,HOU,game
Dillon Brooks,brookdi01,True,24:56,.564,.375,.125,.750,3.5,0.0,1.9,0.0,1.8,0.0,0.0,16.5,130,141,-5.6,202401130BOS,HOU,game
Alperen Şengün,sengual01,True,24:25,.519,.471,.118,.176,7.1,34.9,19.7,24.3,7.4,0.0,14.1,33.7,101,121,5.9,202401130BOS,HOU,game
Fred VanVleet,vanvlfr01,True,22:38,.417,.417,.500,.000,3.9,0.0,2.1,41.5,0.0,4.4,0.0,10.2,128,143,-1.3,202401130BOS,HOU,game
Jalen Green,greenja05,True,20:15,.506,.444,.556,.222,0.0,15.8,7.1,7.2,0.0,0.0,9.2,20.8,102,143,-5.3,202401130BOS,HOU,game
Cam Whitmore,whitmca01,False,27:45,.666,.615,.538,.615,3.1,23.1,12.1,0.0,1.6,3.6,5.7,24.4,131,135,5.1,202401130BOS,HOU,game
Amen Thompson,thompam01,False,24:55,.425,.300,.000,.400,10.5,30.0,19.3,16.9,5.5,0.0,25.4,24.4,83,127,-2.5,202401130BOS,HOU,game
Jeff Green,greenje02,False,14:01,.765,.700,.200,.400,0.0,7.6,3.4,11.5,0.0,0.0,0.0,16.2,163,144,4.1,202401130BOS,HOU,game
Jock Landale,landajo01,False,12:00,.167,.167,.500,.000,21.8,0.0,12.0,11.1,0.0,0.0,0.0,19.3,74,146,-13.7,202401130BOS,HOU,game
Jeenathan Williams,willije02,False,9:08,.727,.667,.000,.333,19.1,0.0,10.5,0.0,0.0,0.0,0.0,14.6,163,146,1.3,202401130BOS,HOU,game
Jae'Sean Tate,tateja01,False,9:01,,,,,0.0,0.0,0.0,0.0,5.0,0.0,100.0,4.3,0,133,-10.6,202401130BOS,HOU,game
Aaron Holiday,holidaa01,False,8:49,.363,.333,.500,.333,0.0,0.0,0.0,18.7,0.0,0.0,0.0,30.2,87,146,-10.5,202401130BOS,HOU,game
Reggie Bullock,bullore01,False,8:05,1.500,1.500,1.000,.000,0.0,39.6,17.8,17.4,0.0,12.4,0.0,4.8,280,129,13.3,202401130BOS,HOU,game
Boban Marjanović,marjabo01,False,6:39,.225,.250,.000,.250,13.1,32.1,21.7,0.0,0.0,0.0,0.0,25.8,63,139,-19.6,202401130BOS,HOU,game
Jayson Tatum,tatumja01,True,29:30,.672,.647,.412,.412,3.6,20.7,13.0,22.4,1.5,2.4,9.1,30.7,136,104,9.2,202401130BOS,BOS,game
Jaylen Brown,brownja02,True,28:27,.825,.867,.400,.667,3.7,15.3,10.1,10.4,3.2,4.9,13.4,32.3,141,101,13.3,202401130BOS,BOS,game
Kristaps Porziņģis,porzikr01,True,28:07,.715,.682,.455,.182,3.8,18.6,12.0,20.9,1.6,7.4,14.4,20.3,140,102,10.4,202401130BOS,BOS,game
Jrue Holiday,holidjr01,True,26:06,.506,.450,.400,.200,8.2,13.4,11.0,12.6,0.0,0.0,8.4,18.7,120,112,-4.7,202401130BOS,BOS,game
Derrick White,whitede01,True,25:15,.722,.722,.556,.000,4.2,6.9,5.7,22.9,3.6,0.0,0.0,14.6,168,107,10.5,202401130BOS,BOS,game
Payton Pritchard,pritcpa01,False,22:35,.873,.850,.600,.200,9.4,7.7,8.5,17.7,0.0,0.0,15.5,23.4,155,114,8.9,202401130BOS,BOS,game
Al Horford,horfoal01,False,20:24,.902,.833,.667,.667,0.0,17.1,9.4,5.1,0.0,3.4,0.0,7.8,191,108,5.1,202401130BOS,BOS,game
Sam Hauser,hausesa01,False,20:14,.333,.333,.889,.000,0.0,25.9,14.2,0.0,0.0,0.0,0.0,18.2,72,107,-10.9,202401130BOS,BOS,game
Luke Kornet,kornelu01,False,14:21,.500,.500,.000,.000,7.4,6.1,6.7,0.0,0.0,4.8,0.0,5.7,131,112,-8.6,202401130BOS,BOS,game
Oshae Brissett,brissos01,False,9:08,1.250,1.250,.500,.000,0.0,28.7,15.8,26.0,5.0,0.0,0.0,9.0,249,95,22.8,202401130BOS,BOS,game
Svi Mykhailiuk,mykhasv01,False,9:08,.600,.600,.600,.000,11.7,0.0,5.3,0.0,0.0,0.0,0.0,22.5,131,117,-1.3,202401130BOS,BOS,game
Lamar Stevens,stevela01,False,6:45,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,33.3,18.2,0,118,-25.4,202401130BOS,BOS,game
Dalano Banton,bantoda01,False,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,202401130BOS,BOS,game
Deni Avdija,avdijde01,True,37:07,.669,.625,.167,.417,2.8,29.0,17.4,30.7,1.2,2.4,17.4,18.5,128,90,5.6,202401130ATL,WAS,game
Daniel Gafford,gaffoda01,True,29:49,1.025,1.000,.000,.500,0.0,16.7,9.3,0.0,1.6,6.1,17.0,7.9,159,95,1.5,202401130ATL,WAS,game
Kyle Kuzma,kuzmaky01,True,27:24,.628,.575,.250,.350,11.4,9.1,10.1,23.8,0.0,3.3,8.0,36.5,127,104,9.6,202401130ATL,WAS,game
Tyus Jones,jonesty01,True,26:06,.444,.444,.333,.000,4.0,6.3,5.3,32.5,1.8,3.5,0.0,13.7,126,101,2.0,202401130ATL,WAS,game
Jordan Poole,poolejo01,True,25:50,.592,.563,.375,.125,0.0,6.4,3.6,11.6,1.8,3.5,5.6,27.6,116,101,2.2,202401130ATL,WAS,game
Bilal Coulibaly,coulibi01,False,27:49,.564,.438,.250,.750,0.0,17.9,10.0,12.4,3.3,3.3,8.6,16.7,119,91,1.1,202401130ATL,WAS,game
Delon Wright,wrighde01,False,21:54,.571,.571,.429,.000,4.8,3.8,4.2,21.7,4.2,4.1,0.0,12.7,140,96,7.9,202401130ATL,WAS,game
Patrick Baldwin Jr.,baldwpa01,False,18:11,.410,.375,.375,.500,17.2,27.3,22.8,0.0,0.0,5.0,17.0,25.8,84,92,-15.5,202401130ATL,WAS,game
Corey Kispert,kispeco01,False,17:34,.688,.688,.625,.000,5.9,14.1,10.5,15.2,0.0,0.0,11.1,20.4,127,102,1.7,202401130ATL,WAS,game
Jules Bernard,bernaju01,False,4:36,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0,108,-42.7,202401130ATL,WAS,game
Hamidou Diallo,diallha01,False,3:40,.500,.500,.000,.000,56.9,0.0,25.2,38.6,25.2,0.0,33.3,32.6,107,51,28.1,202401130ATL,WAS,game
Danilo Gallinari,gallida01,False,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,202401130ATL,WAS,game
Anthony Gill,gillan01,False,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,202401130ATL,WAS,game
Mike Muscala,muscami01,False,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,202401130ATL,WAS,game
Landry Shamet,shamela01,False,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,202401130ATL,WAS,game
Trae Young,youngtr01,True,36:09,.457,.368,.526,.474,2.3,2.9,2.6,55.2,1.3,2.0,4.2,26.2,113,126,1.2,202401130ATL,ATL,game
Jalen Johnson,johnsja05,True,35:52,.357,.357,.429,.000,0.0,17.5,7.7,13.7,0.0,4.1,36.4,12.1,55,124,-12.1,202401130ATL,ATL,game
Dejounte Murray,murrade01,True,31:06,.388,.300,.400,.267,0.0,16.8,7.4,17.9,0.0,0.0,10.7,23.8,83,127,-10.5,202401130ATL,ATL,game
Saddiq Bey,beysa01,True,26:49,.542,.462,.538,.308,18.5,3.9,12.0,0.0,6.9,0.0,6.3,23.2,119,115,6.3,202401130ATL,ATL,game
Clint Capela,capelca01,True,24:13,.250,.250,.000,.000,6.8,25.9,15.2,0.0,0.0,3.0,0.0,13.0,68,122,-11.9,202401130ATL,ATL,game
Bogdan Bogdanović,bogdabo01,False,23:45,.521,.500,.615,.077,3.5,8.8,5.8,18.5,5.8,0.0,0.0,22.4,116,116,6.8,202401130ATL,ATL,game
Onyeka Okongwu,okongon01,False,19:00,.625,.600,.000,1.000,26.1,22.0,24.3,10.3,0.0,11.7,21.7,19.1,117,117,-0.8,202401130ATL,ATL,game
Garrison Mathews,mathega01,False,15:25,.581,.667,.833,.333,0.0,13.5,6.0,13.7,0.0,0.0,12.7,20.2,96,128,-3.1,202401130ATL,ATL,game
Trent Forrest,forretr01,False,13:20,.347,.250,.000,1.000,0.0,15.7,6.9,12.7,3.5,0.0,25.8,23.0,60,120,-13.5,202401130ATL,ATL,game
Bruno Fernando,fernabr01,False,4:47,1.064,1.000,.000,2.000,0.0,43.6,19.3,0.0,0.0,0.0,34.7,23.8,127,120,3.8,202401130ATL,ATL,game
AJ Griffin,griffaj01,False,4:47,.000,.000,1.000,.000,0.0,21.8,9.6,0.0,0.0,0.0,0.0,8.3,0,126,-15.8,202401130ATL,ATL,game
Seth Lundy,lundyse01,False,4:47,.266,.000,.000,2.000,0.0,43.6,19.3,0.0,0.0,0.0,0.0,15.5,63,120,-15.5,202401130ATL,ATL,game
Patty Mills,millspa02,False,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,202401130ATL,ATL,game
RJ Barrett,barrerj01,True,30:09,.222,.222,.222,.000,0.0,30.1,12.8,10.0,1.6,9.6,18.2,15.9,48,135,-13.9,202401120UTA,TOR,game
Pascal Siakam,siakapa01,True,29:57,.771,.750,.429,.571,0.0,17.3,7.4,14.5,0.0,0.0,10.2,28.4,130,147,4.6,202401120UTA,TOR,game
Scottie Barnes,barnesc01,True,28:06,.533,.538,.308,.846,3.4,9.2,5.9,20.7,0.0,10.2,14.4,32.3,96,145,-4.5,202401120UTA,TOR,game
Immanuel Quickley,quickim01,True,24:54,.768,.688,.375,.500,3.9,10.4,6.6,0.0,0.0,0.0,9.3,18.8,135,149,-2.6,202401120UTA,TOR,game
Thaddeus Young,youngth01,True,12:16,.000,.000,.000,.000,0.0,21.2,9.0,22.4,0.0,0.0,0.0,3.5,95,145,-15.3,202401120UTA,TOR,game
Jontay Porter,portejo01,False,31:28,.507,.438,.500,.250,6.1,16.5,10.5,30.1,3.0,6.1,0.0,12.3,137,138,4.9,202401120UTA,TOR,game
Dennis Schröder,schrode01,False,22:43,.667,.667,.778,.000,0.0,0.0,0.0,31.8,2.1,0.0,10.0,19.2,124,147,0.5,202401120UTA,TOR,game
Gary Trent Jr.,trentga02,False,21:41,.417,.417,.333,.000,4.4,0.0,2.5,14.5,0.0,0.0,14.3,14.1,90,152,-11.7,202401120UTA,TOR,game
Gradey Dick,dickgr01,False,12:10,.000,.000,.667,.000,0.0,10.7,4.5,22.5,0.0,0.0,0.0,10.7,43,149,-16.9,202401120UTA,TOR,game
Chris Boucher,bouchch01,False,11:36,.717,.625,.750,.500,0.0,0.0,0.0,0.0,0.0,0.0,17.0,22.1,110,152,-7.8,202401120UTA,TOR,game
Jalen McDaniels,mcdanja01,False,7:30,.798,.800,.000,2.000,25.6,17.3,22.1,0.0,6.4,0.0,9.6,60.4,149,133,24.9,202401120UTA,TOR,game
Garrett Temple,templga01,False,7:30,.000,.000,1.000,.000,12.8,0.0,7.4,36.6,0.0,0.0,50.0,11.6,78,152,-14.6,202401120UTA,TOR,game
Lauri Markkanen,markkla01,True,29:08,.833,.818,.545,.455,13.4,19.8,17.0,8.1,1.6,0.0,18.5,22.7,143,113,5.3,202401120UTA,UTA,game
Simone Fontecchio,fontesi01,True,22:30,.722,.722,.556,.000,5.8,4.3,4.9,0.0,0.0,4.5,0.0,16.3,156,118,2.4,202401120UTA,UTA,game
Collin Sexton,sextoco01,True,20:09,.740,.650,.300,.800,0.0,9.5,5.5,29.7,4.7,0.0,12.9,31.5,150,109,13.5,202401120UTA,UTA,game
Kris Dunn,dunnkr01,True,17:27,.750,.750,.250,.000,14.9,16.5,15.8,31.4,2.7,11.7,33.3,14.1,139,103,9.0,202401120UTA,UTA,game
John Collins,collijo01,True,14:28,.667,.667,.333,.000,9.0,39.8,26.7,7.3,0.0,0.0,25.0,11.3,120,111,-6.8,202401120UTA,UTA,game
Jordan Clarkson,clarkjo01,False,30:33,.656,.656,.563,.000,0.0,3.1,1.8,19.9,0.0,0.0,0.0,21.4,156,121,2.3,202401120UTA,UTA,game
Keyonte George,georgke01,False,24:12,.398,.300,.500,.300,0.0,11.9,6.8,25.8,0.0,0.0,20.9,24.2,99,120,-13.0,202401120UTA,UTA,game
Ochai Agbaji,agbajoc01,False,21:51,.500,.500,.875,.000,5.9,17.6,12.6,4.8,0.0,9.3,0.0,15.0,129,111,-0.8,202401120UTA,UTA,game
Kelly Olynyk,olynyke01,False,21:18,.628,.643,.286,.571,12.2,36.1,25.9,26.2,2.2,0.0,10.2,18.7,147,108,5.2,202401120UTA,UTA,game
Walker Kessler,kesslwa01,False,20:29,.888,1.000,.000,.800,12.7,18.7,16.2,5.8,2.3,15.0,0.0,13.5,185,101,9.3,202401120UTA,UTA,game
Luka Šamanić,samanlu01,False,5:33,.694,.500,.000,1.000,0.0,17.3,9.9,0.0,0.0,0.0,25.8,28.6,108,116,-16.6,202401120UTA,UTA,game
Omer Yurtseven,yurtsom01,False,5:04,1.000,1.000,.000,.000,51.2,37.9,43.6,0.0,0.0,0.0,0.0,16.1,215,112,9.1,202401120UTA,UTA,game
Taylor Hendricks,hendrita01,False,3:39,1.500,1.500,1.000,.000,0.0,26.3,15.1,51.2,13.1,0.0,0.0,22.4,282,84,66.6,202401120UTA,UTA,game
Brice Sensabaugh,sensabr01,False,3:39,.625,.625,.500,.000,0.0,0.0,0.0,100.0,0.0,0.0,0.0,44.8,162,121,15.7,202401120UTA,UTA,game
Talen Horton-Tucker,hortota01,False,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,202401120UTA,UTA,game
Miles Bridges,bridgmi02,True,32:49,.461,.346,.308,.385,2.7,33.4,14.8,0.0,1.4,0.0,6.2,19.7,99,131,-8.6,202401120SAS,CHO,game
Terry Rozier,roziete01,True,28:23,.538,.536,.643,.143,0.0,9.7,3.8,15.5,3.3,3.5,6.3,22.3,106,127,-0.2,202401120SAS,CHO,game
LaMelo Ball,ballla01,True,26:42,.665,.464,.643,1.143,0.0,15.4,6.1,39.1,8.7,0.0,22.2,40.4,115,116,11.7,202401120SAS,CHO,game
Nick Richards,richani01,True,22:11,.676,.625,.000,.250,20.0,18.5,19.4,10.2,0.0,4.4,0.0,16.0,155,133,-0.1,202401120SAS,CHO,game
Brandon Miller,millebr02,True,9:27,.085,.000,.200,.400,18.8,0.0,11.4,15.9,4.9,0.0,14.5,29.0,41,127,-21.6,202401120SAS,CHO,game
Nick Smith Jr.,smithni01,False,24:30,.500,.500,.333,.000,7.3,22.4,13.2,40.5,0.0,0.0,10.0,16.3,115,135,-2.7,202401120SAS,CHO,game
Bryce McGowens,mcgowbr01,False,23:30,.806,.786,.286,.143,0.0,0.0,0.0,0.0,2.0,0.0,35.0,19.4,86,134,-8.1,202401120SAS,CHO,game
Ish Smith,smithis01,False,21:33,.000,.000,.000,.000,0.0,12.7,5.0,41.8,2.2,0.0,33.3,11.1,47,132,-12.6,202401120SAS,CHO,game
JT Thor,thorjt01,False,18:58,.357,.357,.429,.000,9.4,14.5,11.4,0.0,0.0,0.0,12.5,16.8,77,136,-15.8,202401120SAS,CHO,game
Nathan Mensah,mensana01,False,18:47,.000,.000,.000,.000,18.9,21.9,20.1,16.0,0.0,0.0,33.3,12.7,48,135,-20.9,202401120SAS,CHO,game
Leaky Black,blackle01,False,7:22,.500,.500,.500,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8,103,138,-13.2,202401120SAS,CHO,game
James Bouknight,bouknja01,False,5:47,.000,.000,1.000,.000,0.0,23.7,9.3,0.0,0.0,16.9,0.0,13.8,0,124,-15.2,202401120SAS,CHO,game
Cody Martin,martico01,False,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,202401120SAS,CHO,game
Devin Vassell,vassede01,True,25:38,.530,.450,.300,.300,0.0,10.4,6.3,25.0,3.6,0.0,15.0,21.5,110,95,-2.2,202401120SAS,SAS,game
Jeremy Sochan,sochaje01,True,25:37,.781,.786,.286,.429,0.0,20.8,12.6,21.0,3.6,3.4,10.7,15.1,148,88,10.3,202401120SAS,SAS,game
